Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
142,Asia,1985,GDP real rates of growth (percent),4.7514,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1995,GDP real rates of growth (percent),5.591,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2005,GDP real rates of growth (percent),6.3072,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2010,GDP real rates of growth (percent),7.6552,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2015,GDP real rates of growth (percent),4.7864,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2017,GDP real rates of growth (percent),5.0136,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2018,GDP real rates of growth (percent),4.5445,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,1995,GDP in current prices (millions of US dollars),41638.7899,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2005,GDP in current prices (millions of US dollars),93162.5703,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2010,GDP in current prices (millions of US dollars),227976.0944,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2015,GDP in current prices (millions of US dollars),316820.175,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2017,GDP in current prices (millions of US dollars),278741.6818,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2018,GDP in current prices (millions of US dollars),286204.9274,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,1995,GDP per capita (US dollars),783.1384,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2005,GDP per capita (US dollars),1593.8873,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2010,GDP per capita (US dollars),3629.8985,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2015,GDP per capita (US dollars),4626.4622,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2017,GDP per capita (US dollars),3933.281,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2018,GDP per capita (US dollars),3972.2201,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,1995,GDP in constant 2010 prices (millions of US dollars),95530.6202,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2005,GDP in constant 2010 prices (millions of US dollars),166895.0652,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2010,GDP in constant 2010 prices (millions of US dollars),234785.0946,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2015,GDP in constant 2010 prices (millions of US dollars),316820.175,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2017,GDP in constant 2010 prices (millions of US dollars),341747.4922,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2018,GDP in constant 2010 prices (millions of US dollars),357749.6323,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,1995,GDP real rates of growth (percent),-6.4577,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2005,GDP real rates of growth (percent),8.971,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2010,GDP real rates of growth (percent),7.5231,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2015,GDP real rates of growth (percent),3.4796,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2017,GDP real rates of growth (percent),4.5438,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
143,Central Asia,2018,GDP real rates of growth (percent),4.6824,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,1985,GDP in current prices (millions of US dollars),1925557.232,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,1995,GDP in current prices (millions of US dollars),7191367.638,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2005,GDP in current prices (millions of US dollars),8559950.712,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2010,GDP in current prices (millions of US dollars),13653535.35,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2015,GDP in current prices (millions of US dollars),17788105.95,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2017,GDP in current prices (millions of US dollars),19639200.1,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2018,GDP in current prices (millions of US dollars),21355820.14,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,1985,GDP per capita (US dollars),1502.2399,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,1995,GDP per capita (US dollars),4910.3878,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2005,GDP per capita (US dollars),5472.8669,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2010,GDP per capita (US dollars),8508.2828,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
30,Eastern Asia,2015,GDP per capita (US dollars),10813.0714,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
