Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
500,Montserrat,2010,Percentage of individuals using the internet,35,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2000,Percentage of individuals using the internet,0.6938,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2005,Percentage of individuals using the internet,15.0844,Users in the last month.;Population aged 12 to 65 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2010,Percentage of individuals using the internet,52,Population aged 6 to 74 years.;Living in electrified areas.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2015,Percentage of individuals using the internet,57.08,Users in the last 3 months.;Population aged 5 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2016,Percentage of individuals using the internet,58.2712,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2017,Percentage of individuals using the internet,61.7622,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
504,Morocco,2018,Percentage of individuals using the internet,64.8039,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
508,Mozambique,2000,Percentage of individuals using the internet,0.1096,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
508,Mozambique,2005,Percentage of individuals using the internet,0.8544,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
508,Mozambique,2010,Percentage of individuals using the internet,4.17,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
508,Mozambique,2015,Percentage of individuals using the internet,16.9335,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
508,Mozambique,2016,Percentage of individuals using the internet,17.5212,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
508,Mozambique,2017,Percentage of individuals using the internet,10,Population aged 15 to 65 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
104,Myanmar,2005,Percentage of individuals using the internet,0.0652,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
104,Myanmar,2010,Percentage of individuals using the internet,0.25,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
104,Myanmar,2015,Percentage of individuals using the internet,21.7258,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
104,Myanmar,2016,Percentage of individuals using the internet,25.0733,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
104,Myanmar,2017,Percentage of individuals using the internet,30.6782,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
516,Namibia,2000,Percentage of individuals using the internet,1.6447,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
516,Namibia,2005,Percentage of individuals using the internet,4.01,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
516,Namibia,2010,Percentage of individuals using the internet,11.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
516,Namibia,2015,Percentage of individuals using the internet,25.6879,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
516,Namibia,2016,Percentage of individuals using the internet,31.0333,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
516,Namibia,2017,Percentage of individuals using the internet,51,Population aged 18 years and over.;At least once a month.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
520,Nauru,2017,Percentage of individuals using the internet,57,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
524,Nepal,2000,Percentage of individuals using the internet,0.2047,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
524,Nepal,2005,Percentage of individuals using the internet,0.8266,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
524,Nepal,2010,Percentage of individuals using the internet,7.93,Data as at the end of December.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
524,Nepal,2015,Percentage of individuals using the internet,17.5816,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
524,Nepal,2016,Percentage of individuals using the internet,19.6888,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
524,Nepal,2017,Percentage of individuals using the internet,34,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2000,Percentage of individuals using the internet,43.9844,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2005,Percentage of individuals using the internet,81,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2010,Percentage of individuals using the internet,90.72,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2015,Percentage of individuals using the internet,91.7241,Population aged 12 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2016,Percentage of individuals using the internet,90.411,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2017,Percentage of individuals using the internet,93.1973,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
528,Netherlands,2018,Percentage of individuals using the internet,94.7121,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
540,New Caledonia,2000,Percentage of individuals using the internet,13.9395,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
540,New Caledonia,2005,Percentage of individuals using the internet,32.359,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
540,New Caledonia,2010,Percentage of individuals using the internet,42,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
540,New Caledonia,2015,Percentage of individuals using the internet,74.0018,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
540,New Caledonia,2017,Percentage of individuals using the internet,82.0058,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
554,New Zealand,2000,Percentage of individuals using the internet,47.3796,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
554,New Zealand,2005,Percentage of individuals using the internet,62.7202,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
554,New Zealand,2010,Percentage of individuals using the internet,80.46,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
